7120927,"Doxa AB",3100,"Healthcare and Life Sciences","Doxa AB is a biomaterial company that develop, manufacture and commercialise innovative products based upon its unique technology platform of calcium aluminate hydrates and bioactive ceramics. The development, manufacturing and commercialisation of the new products will take place through networking, partnering and alliances with leading companies in the identified therapeutic areas. Today the company is active in the fields of orthopaedics, odontology and plastic surgery. 

","http://doxa.se","","",83119101100107,"Sweden",16/02/2001
35000134,"Divex Ltd",26,"Engineering and Machinery","Divex is a world leader in the design and manufacture of military and commercial diving equipment.  Its background goes back to the offshore oil developments of the 70's and today carries the widest range of products and services to support this international marketplace.  The Company has enjoyed significant growth over recent years.  This has been underpinned by major orders won from the Royal Navy and overseas navies.  International competition is always strong but Divex has developed a broad range of products that represents the 'state of the art' and is committed to maintaining this technical lead.","http://www.divex.co.uk","","",85110105116115,"United Kingdom",07/07/1995
7136604,"Document Control Services Ltd",2500,"Software and IT Services","Document Control Services Ltd is a premier data conversion bureau in the UK.  Our market leading SAPA solution involves the organising, indexing and digitising asset data with in a quality-controlled environment.  The data is delivered to the end user via intuitive interfaces allowing for instant retreival of information, enabling operators to concentrate on their key issues.  Our services include: Scanning, Data Conversion, Indexing, Vectorisation, Material Tractability.  Our clients include:  Railtrack, BP, Land Securities, Crown Estates, BT, Mobil, Balfour Beatty, Costain, Transco, BAE Systems.","http://www.documentcontrolservices.co.uk","","",85110105116115,"United Kingdom",21/05/2002
7126722,"Digital 5, Inc.",4000,"Advanced Technologies","Digital 5 is a leading provider of software enabling the secure streaming of multimedia content among networked consumer electronics (CE) devices. Digital 5's software technology is used to enable new products for existing CE categories, such as DVD Players, televisions, and stereo systems, giving them the capability to access media content over a home network and the Internet. 
These products allow consumers to enjoy their music, digital pictures, or video in the comfort of their various home entertainment locations. With headquarters in Lawrenceville, New Jersey and operations in California, India, Japan and Taiwan, Digital 5 can be contacted on the World Wide Web at www.digital5.com
","http://www.digital5.com","http://www.3i.com/us/ourportfolio/6C6B317AB57A479B837BB58DAA58CC8B_ENG_HTML.html","",85110105116125,"United States of America",24/08/2001
5012412,"Digitex Informática S.A.",2500,"Software and IT Services","-Outsourcing
-Information Technology
-Integration Systems
-Contact Centres
-Helpdesk
-Mobile Solutions
-Web Trading
","http://www.digitex.es"," "," ",8311297105115,"Spain",16/02/1999
55067075,"Dexam International (Holdings) Ltd",34,"Household goods and Textiles","Distributors, designers and manufacturers of high quality kitchenware, tableware and giftware to the UK and French markets.","http://www.dexam.co.uk","","",85110105116115,"United Kingdom",07/07/1995
2001021,"Dextra Laboratories Ltd",3100,"Healthcare and Life Sciences","Dextra Laboratories specialises in the synthesis and analysis of carbohydrates, particularly for medical uses.  We have a catalogue of over 250 specialist carbohydratesf for medical research.  Our analytical expertise covers carbohydrates, glycosides and glycoproteins and glycolipids.  We have extensive experience in custom synthesis, particularly for testing compounds as active pharmaceutical ingredients.  The company also has a development programme for new carbohydrate-containing drug candidates in areas such as anti-cancer therapy, antibiotics and inflammation.","http://www.dextra-labs.co.uk","","",85110105116115,"United Kingdom",30/12/1997
666118209,"DenseLight Semiconductors Pte Ltd",4000,"Advanced Technologies","DenseLight Semiconductors Pte Ltd designs, develops, manufactures, assembles, and markets indium-phosphide (InP) based optoelectronic chips and photonic integrated circuits (PICs) for telecom, datacom, defence and instrumentation applications.    DenseLight’s technology enables integration of multiple active and passive optical functions providing low-cost high-performance and compact optoelectronic component solutions for its customers.

Its competencies include photonics designs, wafer fabrication processing, chip and module production, test and packaging know-how and operational readiness for volume production.

DenseLight was founded in 2000 and is headquartered in Singapore.
","http://www.denselight.com","","",651151059744,"Asia Pacific",26/02/2001
5001385,"Dentallabor Bandulet GmbH",3100,"Healthcare and Life Sciences","Dental Laboratories
","http://www.dentallabor-bandulet.de","","",7110111411004,"Germany",26/09/1996
5008267,"Derprocon XXI, S.L. (Condepols)",11,"Chemicals","CONDEPOLS is one of the worldwide leaders in the market of flexible 
Container of polypropylene (Big Bags), aimed at various markets such as the chemical industry and the farming sector.
They also manufacture and trade technical textiles for bulk agriculture, as well as protective containers transportation of loose goods by sea. 

DERPROSA is in the same market of plastic processing/manufacturing BOPP film, used for parking food products and laminated paper for the graphic arts industry.
Derprosa is one of the few European manufacturers of covered films-acrylic, pvdc.
","http://www.condepols.es","http://www.derprosa.es","",8311297105115,"Spain",21/06/2000
30000160,"Hall Fire Protection Ltd",13,"Construction / Building Materials","HFP (established in 1972) are now one of the UK's leading independent 'design, installation and maintenance' specialists in the niche fixed fire suppression systems market protecting both property and life in industrial, commercial and Government buildings.  Services offered include:- Automatic Fire Sprinkler Systems, Kitchen Range Fire Suppressions Systems, Water Mist, Gaseous Fire Extinguishing Systems, Fire Detection Systems, Supply of Proprietary Fire Protection Equipment.","http://www.hallfire.co.uk","","",85110105116115,"United Kingdom",07/07/1995
30000015,"Danfield Ltd",34,"Household goods and Textiles","Danfield Ltd is a specialist manufacturer of high quality bobbins specifically for quilting and embroidery applications.  We are a market leader in precision wound bobbins due to our experience, dedication and knowledge.  Through out world-wide distribution network, Danfield Limited can service customers quickly and efficiently by the careful provision of stock held in many countries.  Our personnel involved world-wide are able to provide customers with both product supply and technical back-up.","http://www.danfield.co.uk","","",85110105116115,"United Kingdom",07/07/1995
80000291,"Data Encryption Systems Ltd",4000,"Advanced Technologies","Data Encryption Systems, established in 1985, is one of the UK's leading software and data protection companies.  DES produces both the DESkey range of software protection, for protection of software applications against piracy and also the new DESLock+ data encryption utility for protection of files and folders against unauthorised access.  With a growing demand for system design and development services, DES became the first software security supplier to achieve ISO9001 accreditation, covering design, development, manufacture and service.  This has enabled the R&D arm of the business to prosper with DES carrying out bespoke development projects for a number of large corporations.","http://www.des.co.uk","","",85110105116115,"United Kingdom",18/08/1995
20100025,"CypherCo Ltd",26,"Engineering and Machinery","CypherCo designs and manufactures large thermoplastic injection moulded products, primarily for storage and transport applications, as well as liquid handling in the brewing and chemicals industries.  The expertise and experience within CypherCo make it a natural partner in developing container, container handling and liquid handling solutions.  The company is increasingly moving into more diverse markets.","http://www.cypherco.com","","",85110105116115,"United Kingdom",27/08/1998
18000562,"Daco Scientific Ltd",4000,"Advanced Technologies","1) Design & manufacture of rugged hand controls:- joysticks, control grips, trackerballs, analogue & digital interfaces etc. 2) Pressure calibration service UKAS accredited.","http://www.daco.co.uk","","",85110105116115,"United Kingdom",07/07/1995
3002737,"Croydex Ltd",34,"Household goods and Textiles","Croydex is a leading supplier of bathroom and shower accessories in the UK supplying 4 categories of products:  * Bathroom Soft (shower curtains, bath mats)  * Bathroom Hard (rods, rails, shower systems and accessories)  * Wall Mounted and Free Standing Accessories (wood, metal, brass, plastic)  * Luxury Shower Enclosures (Aquadart).  The customr base consists of the major DIY sheds, Department Stores and other High Street retailers, food retailers, distributors, builders merchants and industrial companies.","http://www.aquadart.co.uk","","",85110105116115,"United Kingdom",23/11/1999
90057461,"CSC Crop Protection Ltd",11,"Chemicals","Distribution of agro-chemicals in the North of England and Scotland.  Provision of crop spraying services in the North of England & Scotland.  Supply of range of pipes & tanks in the effluent drainage markets.","http://www.csccrop.co.uk","","",85110105116115,"United Kingdom",29/03/1996
7121253,"CRF Box Oy",3300,"Communications","CRF Box is a global market leader in validated electronic patient diaries and multi-channel data capture for clinical trials. Over 33,000 patients and 680 research sites currently use CRF Box technology worldwide – with more connecting every day.

CRF Box products have been proven to improve data quality by over 90% and achieve compliance rates exceeding 99%; driving down the cost of pharmaceutical R&D, accelerating the approval of new therapeutics, and increasing the sales of marketed products in the biopharmaceutical industry.

Headquartered in Helsinki, Finland, the Company operates globally with regional office in the United States, Germany, United Kingdom, and Sweden.
","http://www.crfbox.com","","",7010511010904,"Finland",09/02/2001
666118161,"Craneware Ltd",3100,"Healthcare and Life Sciences","Craneware was set up in 1999 to develop Active Chargemaster, a software analysis tool, used to audit the Chargemaster billing system used throughout the US Healthcare market.  The Chargemaster system is the control system through which hospitals produce their invoices for treatments provided to patients.  It is closely monitored to ensure compliance with regulated charges.  Our customer base is both hospitals and consultancies that audit hospitals.","http://www.craneware.com","","",85110105116115,"United Kingdom",15/12/2000
3001917,"CreditCall Communications Ltd",58,"Support Services","Founded in 1996 and based in Bristol, CreditCall is a revenue generating company providing a unique payment service that allows unsupervised machines, e.g. Parking Meters, Vending Machines and other unattended terminals to accept payment by credit or debit card with real-time authorisation.  The company's payment system has the certification to handle chip-based (EMV) credit and debit cards as well as traditional magnetic stripe cards.  The CreditCall service provides a conduit through which any unattended machine or device can communicate with the financial institutions to provide credit/debit card transactions with real-time authorisation.  Furthermore, being designed with a multi-currency capabiity, it is a pyament system that can be adapted for use anywhere in the world.","http://www.creditcall.com","","",85110105116115,"United Kingdom",23/02/1998
7125503,"Covidence GmbH",3100,"Healthcare and Life Sciences","Clinical research organisation
","http://www.covidence.com","","",7110111411004,"Germany",21/12/2001
5003761,"Coronel Tapiocca",52,"General Retailers","Coronel Tapioca shops, nowadays, take an important place in the market, specializing in clothes and accessories for travel, adventure and outdoor activities. They offer their customers clothes for adventure, everyday life and leisure time.","http://www.coroneltapiocca.com"," "," ",8311297105115,"Spain",01/04/1994
35000561,"Corpro Group Ltd",7,"Oil and Gas","Oilfield service company specialising in the Formation Evaluation business. Corpro distributes its services internationally across all continents and has demonstrated a technical leadership position with major operators.","http://www.corpro-group.com","","",85110105116115,"United Kingdom",04/03/1998
5006793,"CoSTUME NATIONAL",34,"Household goods and Textiles","Costume National founded in 1986. Ready to wear manufacturing CN production company owned. Shows, leather garments and small leather good manufacturing: exclusively produced by partner companis.
","http://www.costumenational.co","","",7311697108126,"Italy",19/01/1998
55006442,"Control Risks Group Holdings Ltd",58,"Support Services","Control Risks Group is a leading international business risk consultancy.  Head office in London and full service offices in: Amsterdam, Berlin, Bogota, Jakarta, Los Angeles, Manila, Melbourne, Mexico City, Moscow, New York, Sao Paulo, Singapore, Sydney, Tokyo and Washington DC.  We offer a range of integrated political risk and security risk assessments, investigation services, forensic science services, security consultancy and crisis management services to corporate, government and private clients worldwide.  Our services enable our clients to work profitably in complex or hostile business environments.  Our approach is multi-disciplinary with staff drawn from a wide variety of backgrounds including: business, the legal profession, accountancy, the diplomatic service, the military, law enforcement and journalism.","http://www.crg.com","","",85110105116115,"United Kingdom",07/07/1995
1001209,"Controlled Demolition Group Ltd",13,"Construction / Building Materials","Controlled Demolition Group ('CDG') operates in specialised demolition with particular focus in explosive and added value traditional areas and a growing asbestos business.  EXPLOSIVE DEMOLITION: CDG's explosives business is highly differentiated and protected by high barriers to entry.  This is based on the high skills requirement and CDG's excellent reputation.  TRADITIONAL DEMOLITION: CDG focuses on 'difficult' demolition projects.  An example is a city centre demolition, where CDG's reputation for safety is paramount.","http://www.demolitiongroup.co.uk","","",85110105116115,"United Kingdom",08/11/2001
7121047,"Consilium Technologies Ltd",2500,"Software and IT Services","Consilium specialises in the local government market, and in particular in meeting the IT needs of District Councils.  We sell a wide portfolio of solutions - many sourced from partner companies - and have a unique ASP Platform for deploying the software solutions.","http:///www.ctechs.co.uk","","",85110105116115,"United Kingdom",06/02/2001
666115777,"Comunica Holdings plc, main trading co. for listing Comunica",3300,"Communications","Comunica is a specialist in voice and date communications infrastructure, providing design, implementation and project management services for the complete range of connectivity, networking and support needs. Since its inception in 1986, Comunica has become well known as a high quality service provider that delivers tailor-made communication and network infrastructure solutions to clients Europe-wide. Services include designing and building any size of cabling infrastructure to optimising the network, telephony and convergence solutions, VPNs and the complete range of support and maintenance requirements. Comunica holds accreditation with leading suppliers including Avaya, Cisco, ITT Industries, Nortel and Extreme ensuring solutions employ the most up-to-date technology available.
","http://www.comunicaplc.co.uk","","",85110105116115,"United Kingdom",03/07/2000
61000076,"Concrete Products (Lincoln) 1980 Ltd",13,"Construction / Building Materials","Manufacturer of a broad range of precast concrete products for use in hard landscaping, with 2 key areas of activity; 1) A range of erosion protection products used in civil engineering applications such as river embankments, canals, drainage channels, marinas, spillways, weirs, bridge abutments and sea defences.  Also products for use as hard standing in grassed areas.  2) A complete range of decorative hard landscaping materials including paving slabs, edgings, walling, rockery stone, natural stone and decorative aggregates.  All of these products are supplied under the Bowland Stone brand.","http://www.bowland-stone.com","","",85110105116115,"United Kingdom",07/07/1995
5019603,"CollegeNET, Inc.",2500,"Software and IT Services","CollegeNET, Inc. develops and provides ASP-based services that save institutions money and improve educational access and affordability for citizens. The company provides leading solutions in event and academic scheduling, web admissions applications, prospect management, web-based tuition processing, web commencement, and alumni development to colleges, universities and nonprofits worldwide. 

More than 1,000 institutions including University of Washington, University of Kansas, Cal Tech, and Virginia Tech have integrated CollegeNET-hosted web services.","http://www.corp.collegenet.com","http://www.3i.com/us/ourportfolio/0B171605CB884EDAA0C84BB64B1B9553_ENG_HTML.html","",85110105116125,"United States of America",24/03/2000
7120718,"Combinature Biopharm AG",3100,"Healthcare and Life Sciences","Drug Discovery/Biopharmaceuticals
","http://www.combinature.de","","",7110111411004,"Germany",14/11/2000
7121219,"Combursa",13,"Construction / Building Materials","Manufacturer, trader and installer of docking piers for cargo, divided doors, coated doors, elevation tables and ramps designed for unloading freight. We make special designs for those companies whose activity includes logistics.","http://www.combursa.com",""," ",8311297105115,"Spain",17/11/2000
7131874,"Teamware Group Oy",3300,"Communications","Teamware Group is a leading provider of Java-based software and services for creating interactive web-based communication solutions. Teamware offers the public sector, associations and other organizations solutions that intensify internal and external communications and unify business processes. Teamware delivers integrated web solutions based on Teamware Pl@za® and Teamware Office™. Project deliveries contain various services such as strategic consulting, solution definition, database integrations, design, and implementation. 

Teamware has nearly twenty years of expertise in product and technology development. Teamware has offices in Europe and USA as well as a worldwide partner network. Teamware’s major owners are 3i and Fujitsu.","http://www.teamware.com","","",7010511010904,"Finland",28/03/2002
5018053,"Cocreate Software GmbH",2500,"Software and IT Services","CAD Collaboration Systems 
","http://www.cocreate.com","","",7110111411004,"Germany",25/09/2000
55066598,"Clifford Thames Group Ltd",58,"Support Services","Established for over 50 years Clifford Thames is a tier 1 support services business providing state-of-the-art Information Management Services to blue chip clients. The company is focused on the automotive aftermarket, providing specialist content management and publications services to automotive manufacturers such as parts catalogues and technical service information. 
Clifford Thames also develops and markets web-based and CD products that add value to the after market business including billing platforms and business tools for vehicle sales, service and parts.
Clifford Thames implements global programmes and products with technical support and multi-language helpdesks, marketing and systems development teams based in 6 locations in Europe, North America and Asia Pacific.","http://www.clifford-thames.com","","",85110105116115,"United Kingdom",07/07/1995
90000240,"Clyde Marine plc",59,"Transport","Principal business is the manufacture and distribution of Leisure Marine Products under two main divisions:  LEWMAR - manufactures, designs and distributes winches, hatches, hardware, anchoring/windlass products and steering gear to the world's sailboat and power boat building industry; includes Simpson-Lawrence Engineering operation and Whitlock Steering Co. making it the premier one-stop shop deck equipment supplier.  Manufacturing at three sites in the UK with sales offices in Europe/USA.  NAVTEC NORSEMAN GIBB - specialises in the design, manufacture and sale of rigging fittings/hydraulic systems to the world's sailboat industry.  Manufacturing in the UK and USA with sales offices in Europe/USA.","http://www.clyde-marine.com","","",85110105116115,"United Kingdom",07/07/1995
20000019,"Clancey Holdings Ltd",31,"Automobiles","Manufacturers of valve train components for automotive applications (on and off road) from two sites in the UK and a site in India.","http://www.gclancey.co.uk","","",85110105116115,"United Kingdom",07/07/1995
4002170,"Clarke Energy Holdings Ltd",4000,"Advanced Technologies","Clarke Energy supplies electricity generators and power stations in the 400kW-20MW size range using various gases including natural gas, landfill gas, sewage gases, biogas etc.  We offer turnkey installations followed by operation and maintenance contracts within which we guarantee in excess of 92% availability.  We are distributors of Jenbacher gas engines, recognised as the World Leader in gas engine development, with exclusive agreements covering UK, Australia, New Zealand and Nigeria.","http://www.clarke-energy.com","","",85110105116115,"United Kingdom",08/07/1999
4000791,"Chartridge Conference Company",53,"Leisure, Entertainment and Hotels","Conference and meeting facilities set in rural England, yet only a short drive from major cities and motorway links.  Four star service and accommodation in country house conference centres for residential and residential business events.  Grounds ideal for motivational activities.","http://www.chartridge.co.uk","","",85110105116115,"United Kingdom",08/04/1997
5014570,"Cerobear GmbH",4000,"Advanced Technologies","Founded in 1989, CEROBEAR is the leading manufacturer of ceramic bearings essential for advanced motion technology. These bearings allow dry-run and media-lubrication, offer 50 % reduction in weight and friction momentum and are resistant to corrosion and high temperatures. CEROBEAR produces ceramic rolling bearings, hybrid rolling bearings and ceramic rolling elements. Customers come from the semiconductor, air- and spacecraft, food and pharmaceutical processing and laser industries. Applications are the space shuttle main engines and Formula I race cars and engines.","http://www.cerobear.de","","",7110111411004,"Germany",27/05/1999
16100723,"Ceuta Healthcare Ltd",3100,"Healthcare and Life Sciences","Ceuta Healthcare is an independent sales, marketing & distribution company specialising in healthcare related products.  The company was founded in 1994 by Edwin Bessant & Annette D'Abro who identified an opportunity within the healthcare market for an independent organisation to manage & develop parts or all of other organisations' business.  Globalisation measures within the healthcare market were - and still are - producing mergers & acquisitions amongst the major players and many global corporations have moved towards outsourcing part or all of their business to 3rd parties and this has provided the opportunity to Ceuta to seize this business.","http://www.ceuta-healthcare.co.uk","","",85110105116115,"United Kingdom",13/12/1996
5010263,"CGR",0,"Other","The CGR group has been in constant expansion for the last 10 years and has achieved a turnover of 50 million euros with 500 people.
In order to meet the needs of the market, the group is split into three main activities :
- “Industrial Springs” focus on the automobile, electrical, domestic appliance and mechanical industries.
Its specialized units supply a wide range of springs in large or medium runs.
- “Special Springs” consist of :
• The Aeronautical unit (specialized plant) 
• The Spring Service network, aimed at local production (small and medium runs) for small or medium-sized companies. 
- “Cold-Forming” produces wires, tubes and plastic over-moulded parts for the automobile industry: mechanisms and components for seats, exhaust brackets, wiper arms… 
CGR’s determination to expand with its customers in a world wide market has made it a major European partner.
","http://www.cgr.fr","","",701149711105,"France",28/12/1999
666113474,"Celestix Networks Pte Ltd",3300,"Communications","Founded in August 1999, Celestix is a leading developer of innovative networking and server appliances.  The company focuses on the fast growing security sector.  

Celestix partners with market-leading ISVs to develop and bring to market “best-of-breed” security solutions that deliver ease-of-use, plug-and-play convenience and compelling price/performance.  Celestix’s products and technology encompass purpose-built, open architecture hardware platforms (x86), modular operating systems based on Linux, networking software (e.g. routing protocols) and remote management software.  The company also offers powerful and easy-to-use “appliantization toolkits” that enable third-party ISVs to port their applications to Celestix appliance platforms quickly and easily.
","http://www.celestix.com","","",651151059744,"Asia Pacific",02/11/2000
7129651,"CellaVision AB",3100,"Healthcare and Life Sciences","Through the use of image databases, “intelligent” software for digital image analysis, automated microscopy and the internet, CellaVisions´s vision is to create a global de facto standard for digital microscopy analysis. In this way, CellaVision is contributing to increased efficiency and smoother procedures. For the user, this means a reliable shortcut in daily work. Today the company has three products stemming from cell databases. DiffMaster™ and MICRO21® are systems for automated differential counting of white blood cells and red morphology. CellAtlas™ is a web-based tool, excellent for training and quality assurance purposes. 

","http://www.cellavision.com","","",83119101100107,"Sweden",29/03/1999
64101976,"C-Beck Group",13,"Construction / Building Materials","Interior fitting out of hotels, offices, retail and one-off special projects, museums and exhibitions, specialist engineering and interactives, full sized models and simulators in the UK.  In US, fitting out of museums, visitors' centres and trade shows/exhibitions.","http://www.c-beckgroup.com","","",85110105116115,"United Kingdom",07/07/1995
16055907,"CDP Sigma (Holdings) Ltd",58,"Support Services","Office supplies group in Jersey and Guernsey specialising in IT, computer hardware & software, copier sales & repair, stationery office furniture with two retail outlets.  Also Trust software selling worldwide (dataview) in conjunction with Misys plc.","http://www.sigma-ci.com","","",6710497110125,"Channel Islands",07/07/1995
5014129,"CASSIOPEE SA - PAVILLON BAIN",13,"Construction / Building Materials","CASSIOPEE specialises in real-estate with two main fields of development :

1/ The individual house, in diffuse sector, delivering around 650 houses per year in the region CENTRE, under the brands PAVILLON BAIN and MAISONS FRANCINE D'ARNAUD and in AQUITAINE and MIDI PYRENEES under the brand MAISON ANDRE BEAU.

2/ The real-estate promotion, in building more than 500 flats and individual houses in lodging groups under the brands VFA PROMOTION in the region Centre and PIERA in Rhône-Alpes, Côte d'Azur, Aquitaine and Midi-Pyrénées.



","","","",701149711105,"France",19/07/1999
20057026,"Carrs Tool Steels Ltd",18,"Steel and Other Metals","Carrs Toolsteel Technologies is a leading independent supplier of specialist materials for tookmaking.  The Company has exclusive arrangements with  leading manufacturers of these materials all of whom can demonstrate 'best technology'.  The Company's mission is to enable its customers to apply the most technically advanced tool steels in the world to increasing tool life, raising output, shortening time to market and improving quality.","http://www.carrs-tool.co.uk","","",85110105116115,"United Kingdom",07/07/1995
19101046,"Cambridge Positioning Systems Ltd",3300,"Communications","CPS delivers high accuracy mobile location technology for the global wireless communications market.  The CPS proposition is based on E-OTD (Enhanced Observed Time Difference) technology, which is now the technology of choice for GSM operators worldwide.  This has helped create a powerful platform for growth - with a business model based around software licensing, handset integration and consultancy.","http://www.cursor-system.com","","",85110105116115,"United Kingdom",09/01/1998
61100269,"Calder Colours (Ashby) Ltd",34,"Household goods and Textiles","Calder Colours manufactures Art & Craft materials for education, retail and fine art.  Products produces include: poster paint; oil colour; water colour; acrylic colour; modelling materials; painting sets; crayons; pastels etc.  It also produces colours for cement, automotive refinishing products and education / safety products in foam.","http://www.caldercolours.co.uk","","",85110105116115,"United Kingdom",29/03/1996
80000095,"Butler & Tanner Ltd",54,"Media and Photography","Butler & Tanner was founded over 150 years ago in Frome in the UK.  Throughout its history it has always been at the forefront of its industry, leading the way with several important innovations.  Major growth over recent years has seen Butler & Tanner develop into one of Europe's leading colour printers. While its core business remains the manufacturing of books, the company also produces annual reports, catalogues & brochures for some of the world's best known companies.  In addition to conventional printing, Butler & Tanner is also pioneering the use of variable data on digital presses.","http://www.butlerandtanner.com","","",85110105116115,"United Kingdom",18/08/1995
6107316,"BuzzCity Pte Ltd",3300,"Communications","BuzzCity, Asia's wireless and Internet communications expert, empowers businesses by helping them to communicate and build meaningful relationships with their customers and prospects. BuzzCity's innovative products and services allow companies to focus on their core competencies while BuzzCity provides them with cost-effective solutions. 

BuzzCity's proprietary technology has enabled it to operate several popular mobile communities for consumers. Through GAMMA, BuzzCity’s wireless service marketplace, mobile phone users in Asia Pacific connect with their preferred communities, play games and download mobile contents using any SMS-enabled mobile phone. The services supports MMS and GRPS and currently covers countries such as China, Singapore, Malaysia and Thailand.
","http://www.buzzcity.com","","",651151059744,"Asia Pacific",19/06/2000
80002015,"C & J Clark Ltd",52,"General Retailers","C & J Clark retails and wholesales adults and childrens footwear in the UK.  In the US, Clarks wholesale and retail adults footwear and throughout the rest of the world Clarks wholesales adults footwear.  The group has earned a reputation for quality footwear through a strong portfolio of brands including Clarks, Ravel, Elefanten and Bostonian.  Clarks has remained privately owned throughout its long history and is one of the UK's largest private companies.  Clarks is the largest operator of specialist shoe stores in the UK and is the number one non-sports shoe brand in the world.","http://www.clarks.com","","",85110105116115,"United Kingdom",18/08/1995
3003344,"British International Ltd",59,"Transport","British International ('BI') is one of the leading independent providers of helicopter services within the UK.  Operations are currently split between contracts with the UK's Ministry of Defence, the police force and a scheduled passenger service between Penzance, Cornwall and the Scilly Isles.","http://www.scillyhelicopter.co.uk","","",85110105116115,"United Kingdom",30/05/2000
55035256,"Bridisco Ltd",4000,"Advanced Technologies","The Bridisco Group is the UK's largest independent distributor of electrical appliances and installation equipment.  Bridisco has a number of trading divisions dedicated to meeting the needs of their business customers.  With 28 centres nationwide and a commitment to large stock holdings, Bridisco offers the widest range of quality, branded electrical products at competitive prices.","http://www.bridisco.co.uk","","",85110105116115,"United Kingdom",07/07/1995
666115998,"Brainshark, Inc.",2500,"Software and IT Services","Brainshark, Inc. is a leading provider of rich-media solutions that enable companies to communicate business knowledge quickly and consistently. The Brainshark Communications Platform empowers the average business professional to create, manage, and share on-demand presentations that combine voice, text, graphics, and business documents.","http://www.brainshark.com","http://www.3i.com/us/ourportfolio/2FFA3CCB8428406091A42855F9C59FFE_ENG_HTML.html","",85110105116125,"United States of America",23/08/2000
20100776,"Bowater Home Improvements Limited",13,"Construction / Building Materials","The Bowater Group is one of the leading window, door and conservatory players in the U.K. home improvement market, specialising in windows, doors and conservatories into the domestic sector.  The Bowater Home Improvements group of companies and brands include Staybrite and Zenith.","http://www.bowaterbuildingproducts.com","","",85110105116115,"United Kingdom",12/07/2004
61000002,"Boneham & Turner Ltd",26,"Engineering and Machinery","Established since 1918, Boneham & Turner has built up an enviable knowledge and experience in the precision manufacture of a range of engineering products such as machine tool spindles, drill bushes, dowel pins, shims and other tooling products including press tool and jig & fixture parts.","http://www.boneham.co.uk","","",85110105116115,"United Kingdom",07/07/1995
5019260,"Bossar, S.L.",26,"Engineering and Machinery","BOSSAR is the first Spanish multinational company dedicated to the design, development and production of horizontal packing machines. We are currently the worldwide leaders in this market.
Their machinery is aimed at the food and drink industries, pharmaceuticals, cosmetics and detergents. Manufacturing envelopes, doypack® type bags, bags with valves and zippers. 
The head Office is based in  Barberá del Vallés (Barcelona) with worldwide offices in America, Chile, China and Singapore; that offer technical and commercial services. 
","http://www.bossar.com"," "," ",8311297105115,"Spain",11/05/2000
16100123,"Blue Prince Mushrooms Ltd (Holding Co. BPM Growers Ltd)",43,"Food Producers and Processors","Mushroom growers and composters specialising in supply top quality mushrooms to UK supermarkets.  We also have a wide capability in the composting of organic waste.","http://www.blueprince.co.uk","","",85110105116115,"United Kingdom",13/05/1996
23100227,"BMM Weston Ltd",26,"Engineering and Machinery","BMM Weston supplies equipment and services through European markets Africa and the Middle and Far East.  The company is one of the foremost designers and manufacturers of Autoclaves for the medical and pharmaceutical industries; it also provides a wide range of Laundry Finishing equipment for the commercial laundry sector, whilst manufacturing a range of Moulding machines for the Foundry industry worldwide.  In addition we provide a comprehensive design, machining and fabrication and sheet metal sub contract facility to many UK customers.","http://www.bmmweston.com","","",85110105116115,"United Kingdom",23/04/1996
23000136,"Body and Paintshop Supplies Ltd",31,"Automobiles","Body and Paintshop Supplies Ltd are authorised suppliers of automotive paint, bodyshop consumables, equipment and service requirements of the crash repair, commercial and car refinish bodyshops for the South East of England.","http://www.bodyandpaints.co.uk","","",85110105116115,"United Kingdom",07/07/1995
7138735,"Bitfone Corporation",3300,"Communications","Bitfone enables carriers and mobile phone manufacturers to reduce costs and increase revenue by enhancing the user experience.  Bitfone’s mProve solution is a carrier-class software infrastructure that enables the delivery of over-the-air updates of firmware and software to mobile phones, resulting in reduced warranty, recall and customer service costs and decreased customer churn.
","http://www.bitfone.com","http://www.3i.com/us/ourportfolio/0C0CF0AD6B9D47A39920C4741F8EFF5E_ENG_HTML.html","",85110105116125,"United States of America",04/09/2002
1002756,"Benedetti International",15,"Forestry and Paper","Benedetti International consists of 3 Divisions based in Birmingham, Leeds, Telford and Glasgow.  PENDIGO DISPOSABLES / KSS SUPPLIES - Both involved in the manufacturing of disposable tissue products for industry and leisure such as toilet rolls, hand towels, facial product etc.  WRAP FILM SYSTEMS - is a major manufacturer in the UK of cling film and foil for the away from home market with a unique world patented range of dispensers exporting to 14 countries throughout Europe.  WALLACE CAMERON - is a major First Aid supplier in the UK with 3 Royal Warrants and a unique range of dispensers supplying both the industrial and retail sector, exporting to 23 countries including the USA and Canada.","http://www.benedetti-intl.com","","",85110105116115,"United Kingdom",07/10/1999
60000026,"Bennie Holdings Ltd",13,"Construction / Building Materials","Four of the five operating companies are involved in quarrying, earthmoving, heavy haulage, plant hire, sports field construction and top soil dressings.  The fifth makes orthopaedic footwear using long established local shoe making skills.","http://www.bennie-holdings.co.uk","","",85110105116115,"United Kingdom",18/08/1995
5014339,"BERGA SA",2500,"Software and IT Services","Administration of companies in the field of identification :

- SITETIC graphics (labelled)
- ILS (Gestion d'entreprises en radio-fréquence)","http://www.sitetic.fr","","",701149711105,"France",12/04/1999
